Tournament,Stage,Match Type,Match Name,Map,Round Number,Eliminator Team,Eliminator,Eliminator Agent,Eliminated Team,Eliminated,Eliminated Agent,Kill Type
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,FNATIC,Alfajer,killjoy,Team Heretics,Boo,viper,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,3,FNATIC,Alfajer,killjoy,Team Heretics,benjyfishy,killjoy,1v1
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,Boo,viper,FNATIC,kaajak,sage,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,Boo,viper,FNATIC,Chronicle,gekko,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,MiniBoo,neon,FNATIC,Alfajer,killjoy,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,MiniBoo,neon,FNATIC,Boaster,viper,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,15,Team Heretics,MiniBoo,neon,FNATIC,Alfajer,killjoy,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,15,Team Heretics,MiniBoo,neon,FNATIC,Boaster,viper,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,10,Team Heretics,MiniBoo,neon,FNATIC,Boaster,viper,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,10,Team Heretics,MiniBoo,neon,FNATIC,crashies,tejo,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,10,Team Heretics,MiniBoo,neon,FNATIC,Chronicle,gekko,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,19,Team Heretics,MiniBoo,neon,FNATIC,kaajak,sage,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,19,Team Heretics,MiniBoo,neon,FNATIC,Alfajer,killjoy,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,19,Team Heretics,MiniBoo,neon,FNATIC,crashies,tejo,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,20,Team Heretics,MiniBoo,neon,FNATIC,kaajak,sage,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,20,Team Heretics,MiniBoo,neon,FNATIC,crashies,tejo,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,20,Team Heretics,MiniBoo,neon,FNATIC,Alfajer,killjoy,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,18,Team Heretics,MiniBoo,neon,FNATIC,crashies,tejo,4k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,18,Team Heretics,MiniBoo,neon,FNATIC,kaajak,sage,4k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,18,Team Heretics,MiniBoo,neon,FNATIC,Alfajer,killjoy,4k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,18,Team Heretics,MiniBoo,neon,FNATIC,Chronicle,gekko,4k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,20,Team Heretics,MiniBoo,neon,FNATIC,crashies,tejo,1v2
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,20,Team Heretics,MiniBoo,neon,FNATIC,Alfajer,killjoy,1v2
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,6,Team Heretics,Wo0t,gekko,FNATIC,Chronicle,gekko,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,6,Team Heretics,Wo0t,gekko,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,13,Team Heretics,Wo0t,gekko,FNATIC,kaajak,sage,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,13,Team Heretics,Wo0t,gekko,FNATIC,Alfajer,killjoy,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,14,Team Heretics,Wo0t,gekko,FNATIC,Boaster,viper,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,14,Team Heretics,Wo0t,gekko,FNATIC,kaajak,sage,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,3,Team Heretics,benjyfishy,killjoy,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,3,Team Heretics,benjyfishy,killjoy,FNATIC,Chronicle,gekko,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,5,Team Heretics,benjyfishy,killjoy,FNATIC,Alfajer,killjoy,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,5,Team Heretics,benjyfishy,killjoy,FNATIC,Boaster,viper,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,7,Team Heretics,benjyfishy,killjoy,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,7,Team Heretics,benjyfishy,killjoy,FNATIC,Chronicle,gekko,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,benjyfishy,killjoy,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,benjyfishy,killjoy,FNATIC,Alfajer,killjoy,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,17,Team Heretics,benjyfishy,killjoy,FNATIC,kaajak,sage,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,17,Team Heretics,benjyfishy,killjoy,FNATIC,Boaster,viper,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,12,Team Heretics,benjyfishy,killjoy,FNATIC,Alfajer,killjoy,1v1
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,17,Team Heretics,benjyfishy,killjoy,FNATIC,Chronicle,gekko,1v1
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,7,FNATIC,crashies,tejo,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,7,FNATIC,crashies,tejo,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,12,FNATIC,crashies,tejo,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,12,FNATIC,crashies,tejo,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,15,FNATIC,crashies,tejo,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,15,FNATIC,crashies,tejo,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,10,FNATIC,Boaster,brimstone,Team Heretics,MiniBoo,yoru,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,10,FNATIC,Boaster,brimstone,Team Heretics,RieNs,fade,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,10,FNATIC,Boaster,brimstone,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,11,FNATIC,Boaster,brimstone,Team Heretics,RieNs,fade,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,11,FNATIC,Boaster,brimstone,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,11,FNATIC,Boaster,brimstone,Team Heretics,Wo0t,raze,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,26,FNATIC,Chronicle,breach,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,26,FNATIC,Chronicle,breach,Team Heretics,MiniBoo,yoru,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,26,FNATIC,Chronicle,breach,Team Heretics,RieNs,fade,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,26,FNATIC,Chronicle,breach,Team Heretics,RieNs,fade,1v1
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,FNATIC,kaajak,neon,Team Heretics,RieNs,fade,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,FNATIC,kaajak,neon,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,6,FNATIC,kaajak,neon,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,6,FNATIC,kaajak,neon,Team Heretics,RieNs,fade,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,FNATIC,kaajak,neon,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,FNATIC,kaajak,neon,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,11,FNATIC,kaajak,neon,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,11,FNATIC,kaajak,neon,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,15,FNATIC,kaajak,neon,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,15,FNATIC,kaajak,neon,Team Heretics,benjyfishy,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,20,FNATIC,kaajak,neon,Team Heretics,benjyfishy,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,20,FNATIC,kaajak,neon,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,21,FNATIC,kaajak,neon,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,21,FNATIC,kaajak,neon,Team Heretics,RieNs,fade,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,kaajak,neon,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,kaajak,neon,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,5,FNATIC,kaajak,neon,Team Heretics,Wo0t,raze,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,5,FNATIC,kaajak,neon,Team Heretics,Boo,brimstone,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,5,FNATIC,kaajak,neon,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,16,FNATIC,kaajak,neon,Team Heretics,Wo0t,raze,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,16,FNATIC,kaajak,neon,Team Heretics,RieNs,fade,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,16,FNATIC,kaajak,neon,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,7,FNATIC,Alfajer,cypher,Team Heretics,benjyfishy,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,7,FNATIC,Alfajer,cypher,Team Heretics,RieNs,fade,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,FNATIC,Alfajer,cypher,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,FNATIC,Alfajer,cypher,Team Heretics,benjyfishy,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,20,FNATIC,Alfajer,cypher,Team Heretics,MiniBoo,yoru,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,20,FNATIC,Alfajer,cypher,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,22,FNATIC,Alfajer,cypher,Team Heretics,RieNs,fade,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,22,FNATIC,Alfajer,cypher,Team Heretics,Boo,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,25,FNATIC,Alfajer,cypher,Team Heretics,benjyfishy,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,25,FNATIC,Alfajer,cypher,Team Heretics,Wo0t,raze,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,Alfajer,cypher,Team Heretics,benjyfishy,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,Alfajer,cypher,Team Heretics,Boo,brimstone,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,Alfajer,cypher,Team Heretics,RieNs,fade,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,FNATIC,Alfajer,cypher,Team Heretics,benjyfishy,cypher,1v1
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,Alfajer,cypher,Team Heretics,RieNs,fade,1v2
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,FNATIC,Alfajer,cypher,Team Heretics,Boo,brimstone,1v2
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,7,Team Heretics,Boo,brimstone,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,7,Team Heretics,Boo,brimstone,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,Team Heretics,Boo,brimstone,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,23,Team Heretics,Boo,brimstone,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,24,Team Heretics,Boo,brimstone,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,24,Team Heretics,Boo,brimstone,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,21,Team Heretics,Boo,brimstone,FNATIC,crashies,tejo,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,21,Team Heretics,Boo,brimstone,FNATIC,Alfajer,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,21,Team Heretics,Boo,brimstone,FNATIC,kaajak,neon,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,8,Team Heretics,RieNs,fade,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,8,Team Heretics,RieNs,fade,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,10,Team Heretics,RieNs,fade,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,10,Team Heretics,RieNs,fade,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,14,Team Heretics,RieNs,fade,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,14,Team Heretics,RieNs,fade,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,20,Team Heretics,RieNs,fade,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,20,Team Heretics,RieNs,fade,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,24,Team Heretics,RieNs,fade,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,24,Team Heretics,RieNs,fade,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,1,Team Heretics,MiniBoo,yoru,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,1,Team Heretics,MiniBoo,yoru,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,2,Team Heretics,MiniBoo,yoru,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,2,Team Heretics,MiniBoo,yoru,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,14,Team Heretics,MiniBoo,yoru,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,14,Team Heretics,MiniBoo,yoru,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,26,Team Heretics,MiniBoo,yoru,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,26,Team Heretics,MiniBoo,yoru,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,Team Heretics,MiniBoo,yoru,FNATIC,crashies,tejo,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,Team Heretics,MiniBoo,yoru,FNATIC,Chronicle,breach,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,Team Heretics,MiniBoo,yoru,FNATIC,kaajak,neon,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,Team Heretics,MiniBoo,yoru,Team Heretics,MiniBoo,yoru,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,Team Heretics,MiniBoo,yoru,FNATIC,kaajak,neon,1v2
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,3,Team Heretics,MiniBoo,yoru,FNATIC,Chronicle,breach,1v2
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,1,Team Heretics,Wo0t,raze,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,1,Team Heretics,Wo0t,raze,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,2,Team Heretics,Wo0t,raze,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,2,Team Heretics,Wo0t,raze,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,4,Team Heretics,Wo0t,raze,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,4,Team Heretics,Wo0t,raze,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,13,Team Heretics,Wo0t,raze,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,13,Team Heretics,Wo0t,raze,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,15,Team Heretics,Wo0t,raze,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,15,Team Heretics,Wo0t,raze,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,17,Team Heretics,Wo0t,raze,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,17,Team Heretics,Wo0t,raze,FNATIC,Boaster,brimstone,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,Team Heretics,Wo0t,raze,FNATIC,Boaster,brimstone,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,Team Heretics,Wo0t,raze,FNATIC,Chronicle,breach,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,9,Team Heretics,Wo0t,raze,FNATIC,crashies,tejo,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,13,Team Heretics,benjyfishy,cypher,FNATIC,Chronicle,breach,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,13,Team Heretics,benjyfishy,cypher,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,17,Team Heretics,benjyfishy,cypher,FNATIC,crashies,tejo,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,17,Team Heretics,benjyfishy,cypher,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,18,Team Heretics,benjyfishy,cypher,FNATIC,kaajak,neon,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,18,Team Heretics,benjyfishy,cypher,FNATIC,Alfajer,cypher,2k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,19,Team Heretics,benjyfishy,cypher,FNATIC,Alfajer,cypher,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,19,Team Heretics,benjyfishy,cypher,FNATIC,Chronicle,breach,3k
VCT 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,19,Team Heretics,benjyfishy,cypher,FNATIC,crashies,tejo,3k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,4,DetonatioN FocusMe,Jinboong,vyse,Global Esports,kellyS,breach,2k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,4,DetonatioN FocusMe,Jinboong,vyse,Global Esports,UdoTan,cypher,2k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,18,DetonatioN FocusMe,Jinboong,vyse,Global Esports,Papi,omen,3k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,18,DetonatioN FocusMe,Jinboong,vyse,Global Esports,UdoTan,cypher,3k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,18,DetonatioN FocusMe,Jinboong,vyse,Global Esports,Kr1stal,tejo,3k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,3,DetonatioN FocusMe,Meiy,raze,Global Esports,UdoTan,cypher,2k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,3,DetonatioN FocusMe,Meiy,raze,Global Esports,Kr1stal,tejo,2k
VCT 2025: Pacific Stage 1,Group Stage,Week 1,DetonatioN FocusMe vs Global Esports,Lotus,5,DetonatioN FocusMe,Meiy,raze,Global Esports,yokam,yoru,2k
